"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1947-01-01 &&& 1947-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","241","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1948-01-01 &&& 1948-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1948-01-01 &&& 1948-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1948-01-01 &&& 1948-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1948-01-01 &&& 1948-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1948-01-01 &&& 1948-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","264","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1949-01-01 &&& 1949-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","5","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1949-01-01 &&& 1949-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01894","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1949-01-01 &&& 1949-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00812","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1949-01-01 &&& 1949-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.04356","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1949-01-01 &&& 1949-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","296","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1950-01-01 &&& 1950-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","6","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1950-01-01 &&& 1950-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.02027","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1950-01-01 &&& 1950-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00932","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1950-01-01 &&& 1950-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.04351","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1950-01-01 &&& 1950-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","319","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1951-01-01 &&& 1951-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","6","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1951-01-01 &&& 1951-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01881","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1951-01-01 &&& 1951-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00865","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1951-01-01 &&& 1951-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.04042","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1951-01-01 &&& 1951-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","348","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1952-01-01 &&& 1952-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","6","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1952-01-01 &&& 1952-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01724","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1952-01-01 &&& 1952-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00793","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1952-01-01 &&& 1952-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0371","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1952-01-01 &&& 1952-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","375","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1953-01-01 &&& 1953-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","6","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1953-01-01 &&& 1953-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.016","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1953-01-01 &&& 1953-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00735","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1953-01-01 &&& 1953-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.03446","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1953-01-01 &&& 1953-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","409","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1954-01-01 &&& 1954-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","6","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1954-01-01 &&& 1954-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01467","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1954-01-01 &&& 1954-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00674","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1954-01-01 &&& 1954-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.03163","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1954-01-01 &&& 1954-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","447","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1955-01-01 &&& 1955-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","7","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1955-01-01 &&& 1955-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01566","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1955-01-01 &&& 1955-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00761","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1955-01-01 &&& 1955-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.03197","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1955-01-01 &&& 1955-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","485","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1956-01-01 &&& 1956-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","8","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1956-01-01 &&& 1956-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01649","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1956-01-01 &&& 1956-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00838","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1956-01-01 &&& 1956-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.03221","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1956-01-01 &&& 1956-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","525","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1957-01-01 &&& 1957-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","8","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1957-01-01 &&& 1957-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01524","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1957-01-01 &&& 1957-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00774","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1957-01-01 &&& 1957-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02978","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1957-01-01 &&& 1957-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","561","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1958-01-01 &&& 1958-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","8","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1958-01-01 &&& 1958-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01426","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1958-01-01 &&& 1958-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00724","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1958-01-01 &&& 1958-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02788","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1958-01-01 &&& 1958-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","596","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1959-01-01 &&& 1959-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","8","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1959-01-01 &&& 1959-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01342","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1959-01-01 &&& 1959-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00682","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1959-01-01 &&& 1959-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02626","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1959-01-01 &&& 1959-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","633","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1960-01-01 &&& 1960-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","9","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1960-01-01 &&& 1960-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01422","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1960-01-01 &&& 1960-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.0075","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1960-01-01 &&& 1960-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0268","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1960-01-01 &&& 1960-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","660","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1961-01-01 &&& 1961-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","10","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1961-01-01 &&& 1961-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01515","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1961-01-01 &&& 1961-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00825","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1961-01-01 &&& 1961-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02766","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1961-01-01 &&& 1961-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","689","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1962-01-01 &&& 1962-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","10","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1962-01-01 &&& 1962-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01451","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1962-01-01 &&& 1962-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.0079","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1962-01-01 &&& 1962-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02651","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1962-01-01 &&& 1962-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","718","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1963-01-01 &&& 1963-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","11","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1963-01-01 &&& 1963-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01532","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1963-01-01 &&& 1963-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00858","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1963-01-01 &&& 1963-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02722","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1963-01-01 &&& 1963-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","758","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1964-01-01 &&& 1964-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","11","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1964-01-01 &&& 1964-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01451","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1964-01-01 &&& 1964-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00812","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1964-01-01 &&& 1964-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0258","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1964-01-01 &&& 1964-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","794","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1965-01-01 &&& 1965-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","11","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1965-01-01 &&& 1965-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01385","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1965-01-01 &&& 1965-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.00775","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1965-01-01 &&& 1965-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02464","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1965-01-01 &&& 1965-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","825","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1966-01-01 &&& 1966-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","15","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1966-01-01 &&& 1966-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.01818","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1966-01-01 &&& 1966-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.01105","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1966-01-01 &&& 1966-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.02978","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1966-01-01 &&& 1966-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","867","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1967-01-01 &&& 1967-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1967-01-01 &&& 1967-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence","numeric","0.02076","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1967-01-01 &&& 1967-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0.01317","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1967-01-01 &&& 1967-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.03258","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1967-01-01 &&& 1967-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Denominator",NA,"denominator_count","integer","912","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1968-01-01 &&& 1968-12-31 &&& years"
"1","postgres_omop","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& neoplasm","overall","overall","Outcome",NA,"outcome_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","1968-01-01 &&& 1968-12-31 &&& years"
